household_id,food_id,category,days_to_expiry,shelf_life_days,frac_life_remaining,days_since_purchase,frac_pack_remaining,days_of_stock_left,finish_ratio,storage_code,opened,perishability,days_of_stock,stock_vs_shelf,storage_mismatch,same_category_count,active_items_total,is_leftover,household_size,user_category_waste_rate,user_overall_waste_rate,wasted
1,spring_onion,vegetables,9.168,9.455,0.9697,0.287,0.7917,1.722,0.1879,1,0,4,2.176,0.2301,0.9444,6,13,0,4,0.222,0.1359,0
1,green_chilli,vegetables,9.535,13.825,0.6897,4.29,0.5085,9.518,0.9982,1,0,4,18.718,1.3539,0.95,4,5,0,4,0.2114,0.1336,0
1,mushroom,vegetables,4.263,4.713,0.9045,0.45,0.137,0.087,0.0204,1,0,5,0.634,0.1345,0.975,8,15,0,4,0.2018,0.1313,0
1,bread,bakery,1.557,2.916,0.5338,1.359,0.0328,0.063,0.0406,0,0,4,1.93,0.6619,0.9556,1,12,0,4,0.488,0.1292,1
1,lettuce,leafy_greens,4.933,5.689,0.8671,0.756,0.4459,1.171,0.2373,1,0,5,2.625,0.4615,0.0,0,16,0,4,0.11,0.1432,1
1,ghee,dairy,189.988,197.325,0.9628,7.337,0.0533,0.45,0.0024,0,0,1,8.437,0.0428,0.5068,0,5,0,4,0.0629,0.1568,0
1,amaranth,leafy_greens,3.086,3.201,0.9641,0.115,0.4561,0.279,0.0904,1,1,5,0.612,0.191,0.9778,1,16,0,4,0.288,0.1544,0
1,beans_french,vegetables,7.275,9.319,0.7806,2.045,0.7309,5.756,0.7912,1,0,4,7.875,0.8451,0.9704,6,13,0,4,0.193,0.152,1
1,fish,meat_fish,-0.674,1.692,-0.3981,2.366,0.304,1.236,2.4713,1,0,5,4.064,2.4016,0.9867,0,13,0,4,0.48,0.1648,1
1,batter,cooked_leftovers,3.658,4.059,0.9013,0.401,0.3193,0.527,0.1441,1,0,5,1.651,0.4067,0.8333,0,18,1,4,0.088,0.1773,1
1,pizza_left,cooked_leftovers,2.409,2.822,0.8538,0.413,0.03,0.013,0.0054,1,0,5,0.437,0.1547,0.9333,1,19,1,4,0.24,0.1894,0
1,pumpkin,vegetables,324.143,325.727,0.9951,1.584,0.2301,0.351,0.0011,2,0,2,1.524,0.0047,0.0,7,18,0,4,0.2267,0.1867,0
1,brinjal,vegetables,189.631,190.328,0.9963,0.697,0.7029,2.33,0.0123,2,0,4,3.315,0.0174,0.0,9,20,0,4,0.2176,0.184,0
1,pizza_left,cooked_leftovers,2.418,2.462,0.9819,0.045,0.8729,0.574,0.2373,1,0,5,0.657,0.267,0.9333,1,13,1,4,0.2057,0.1814,0
1,curd,dairy,8.043,8.098,0.9931,0.056,0.8015,0.384,0.0477,1,1,4,0.479,0.0591,0.0,1,14,0,4,0.055,0.1789,0
1,beetroot,vegetables,34.314,36.195,0.948,1.881,0.2812,2.475,0.0721,1,0,2,8.8,0.2431,0.875,6,10,0,4,0.2092,0.1764,0
1,mango,fruits,9.039,9.38,0.9637,0.341,0.6117,0.542,0.06,1,0,4,0.887,0.0945,0.9444,1,14,0,4,0.0629,0.1741,0
1,orange,fruits,21.645,22.032,0.9824,0.388,0.5295,0.993,0.0459,1,0,3,1.875,0.0851,0.8833,2,15,0,4,0.055,0.1717,0
1,chocolate,snacks,207.387,207.668,0.9986,0.281,0.6617,1.073,0.0052,0,0,1,1.622,0.0078,0.25,0,16,0,4,0.1467,0.1695,0
1,ghee,dairy,178.563,178.616,0.9997,0.052,0.9896,7.516,0.0421,0,0,1,7.595,0.0425,0.5068,2,19,0,4,0.0489,0.1673,0
1,curry_leaves,herbs,147.524,149.629,0.9859,2.105,0.03,0.068,0.0005,2,0,5,2.277,0.0152,0.0,0,14,0,4,0.088,0.1651,0
1,paneer,dairy,53.119,53.574,0.9915,0.455,0.03,0.015,0.0003,2,0,5,0.516,0.0096,0.0,2,13,0,4,0.044,0.163,1
1,lemon,fruits,4.825,8.927,0.5405,4.102,0.4582,12.239,2.5364,0,0,2,26.713,2.9923,0.9167,1,11,0,4,0.0489,0.1735,1
1,cake,bakery,5.469,7.046,0.7762,1.577,0.03,0.052,0.0095,1,0,4,1.734,0.2461,0.8833,0,15,0,4,0.5733,0.1837,0
1,buttermilk,dairy,4.382,4.406,0.9945,0.024,0.9633,2.032,0.4637,1,1,5,2.11,0.4788,0.0,3,18,0,4,0.1309,0.1815,1
1,pomegranate,fruits,31.877,32.033,0.9951,0.156,0.7565,3.56,0.1117,1,0,2,4.707,0.1469,0.8333,3,18,0,4,0.144,0.1913,0
1,potato,vegetables,45.968,46.457,0.9895,0.489,0.4971,1.545,0.0336,0,0,1,3.107,0.0669,0.0,7,15,0,4,0.2015,0.189,0
1,drumstick,vegetables,10.809,13.463,0.8029,2.654,0.3518,2.215,0.2049,1,0,3,6.297,0.4677,0.9444,7,12,0,4,0.1943,0.1868,0
1,namkeen,snacks,126.331,127.155,0.9935,0.823,0.1998,0.32,0.0025,0,0,1,1.604,0.0126,0.0,1,16,0,4,0.11,0.1847,0
1,sweet_corn,vegetables,1.336,2.103,0.6352,0.767,0.1764,0.433,0.3238,0,1,4,2.453,1.1663,0.9933,9,17,0,4,0.1876,0.1825,1
1,pizza_left,cooked_leftovers,3.154,3.635,0.8678,0.481,0.03,0.012,0.0038,1,0,5,0.398,0.1094,0.9333,0,19,1,4,0.18,0.1918,0
1,coffee,beverages,384.842,389.403,0.9883,4.561,0.0548,0.417,0.0011,0,0,1,7.603,0.0195,0.0,0,10,0,4,0.088,0.1897,0
1,prawns,meat_fish,1.672,2.295,0.7284,0.623,0.6164,1.554,0.9297,1,0,5,2.522,1.0987,0.9833,0,15,0,4,0.61,0.1876,0
1,curd,dairy,9.92,10.251,0.9677,0.331,0.6127,0.569,0.0573,1,0,4,0.928,0.0905,0.0,1,2,0,4,0.2033,0.1855,0
1,green_chilli,vegetables,6.021,10.172,0.5919,4.151,0.5515,8.837,1.4677,1,0,4,16.024,1.5753,0.95,0,1,0,4,0.2147,0.1835,0
1,pomegranate,fruits,128.247,128.956,0.9945,0.709,0.5148,0.859,0.0067,2,0,2,1.668,0.0129,0.0,1,3,0,4,0.1309,0.1815,0
1,milk,dairy,3.686,4.968,0.7419,1.282,0.2435,0.472,0.128,1,0,5,1.937,0.3899,0.9556,1,4,0,4,0.1877,0.1796,0
1,sweets,bakery,1.257,4.421,0.2842,3.165,0.036,0.157,0.1249,1,1,5,4.363,0.9868,0.0,0,2,0,4,0.4914,0.1777,0
1,olive_oil,nuts_oils,447.67,450.646,0.9934,2.976,0.2534,2.191,0.0049,0,0,1,8.647,0.0192,0.0,0,2,0,4,0.1467,0.1758,0
1,beans_french,vegetables,5.275,7.503,0.703,2.228,0.03,0.086,0.0163,1,0,4,2.861,0.3813,0.9704,1,3,0,4,0.2077,0.174,0
1,chana_dal,pulses,400.575,402.912,0.9942,2.338,0.487,3.133,0.0078,0,0,1,6.434,0.016,0.0,0,3,0,4,0.1467,0.1722,1
1,drumstick,vegetables,0.751,8.395,0.0894,7.645,0.03,0.255,0.3402,1,0,3,8.509,1.0136,0.9444,0,2,0,4,0.2013,0.1806,0
1,amaranth,leafy_greens,4.075,4.422,0.9216,0.347,0.198,0.182,0.0447,1,0,5,0.92,0.208,0.9778,0,5,0,4,0.24,0.1788,0
1,rice,grains,504.537,505.352,0.9984,0.815,0.7276,3.182,0.0063,0,0,1,4.373,0.0087,0.0,0,5,0,4,0.11,0.177,1
1,ghee,dairy,195.818,199.455,0.9818,3.637,0.1041,0.73,0.0037,0,0,1,7.013,0.0352,0.5068,1,4,0,4,0.1743,0.1851,1
1,masoor_dal,pulses,382.257,383.868,0.9958,1.611,0.4026,0.89,0.0023,0,0,1,2.21,0.0058,0.0,1,7,0,4,0.36,0.193,0
1,spring_onion,vegetables,6.051,8.22,0.736,2.17,0.0852,0.121,0.0201,1,0,4,1.424,0.1732,0.9444,1,5,0,4,0.1952,0.1912,0
1,ghee,dairy,207.149,208.007,0.9959,0.858,0.8343,6.879,0.0332,0,1,1,8.245,0.0396,0.5068,2,7,0,4,0.2293,0.1893,0
1,potato,vegetables,33.983,34.008,0.9993,0.025,0.9737,1.512,0.0445,0,0,1,1.553,0.0457,0.0,2,8,0,4,0.1894,0.1875,0
1,beetroot,vegetables,28.778,29.308,0.9819,0.531,0.7502,2.641,0.0918,1,1,2,3.52,0.1201,0.875,3,9,0,4,0.184,0.1858,0
1,chapati_left,cooked_leftovers,3.435,3.645,0.9423,0.21,0.0895,0.045,0.0132,1,0,5,0.507,0.1392,0.9,0,10,1,4,0.16,0.1841,0
1,lettuce,leafy_greens,5.145,6.289,0.8181,1.144,0.0675,0.092,0.018,1,0,5,1.369,0.2177,0.0,0,6,0,4,0.2057,0.1824,0
1,mutton,meat_fish,1.65,1.921,0.8589,0.271,0.2648,0.222,0.1344,1,0,5,0.837,0.436,0.9833,0,7,0,4,0.488,0.1807,0
1,cooked_dal,cooked_leftovers,2.715,3.025,0.8975,0.31,0.03,0.006,0.0022,1,0,5,0.203,0.067,0.95,0,8,1,4,0.144,0.1791,0
1,biscuits,snacks,210.578,210.849,0.9987,0.271,0.7179,1.243,0.0059,0,0,1,1.731,0.0082,0.0,0,9,0,4,0.088,0.1775,0
1,eggs,eggs,6.742,7.184,0.9384,0.442,0.3035,0.328,0.0486,0,0,3,1.08,0.1503,0.75,0,9,0,4,0.088,0.1759,0
1,onion,vegetables,65.703,67.038,0.9801,1.335,0.0989,0.269,0.0041,1,0,1,2.721,0.0406,0.6667,1,6,0,4,0.1789,0.1744,1
1,pizza_left,cooked_leftovers,1.799,1.991,0.9034,0.192,0.1392,0.054,0.0299,1,0,5,0.386,0.1938,0.9333,0,7,1,4,0.1309,0.1816,0
1,orange,fruits,17.913,19.354,0.9256,1.44,0.1568,0.245,0.0137,1,0,3,1.561,0.0807,0.8833,0,7,0,4,0.12,0.18,0
1,lettuce,leafy_greens,0.769,1.008,0.763,0.239,0.7142,1.564,2.0335,0,0,5,2.19,2.1723,0.8571,0,9,0,4,0.18,0.1785,1
1,lettuce,leafy_greens,6.206,6.211,0.9993,0.004,0.9928,1.426,0.2297,1,0,5,1.436,0.2312,0.0,0,6,0,4,0.2711,0.1854,1
1,curry_leaves,herbs,1.09,1.801,0.6055,0.71,0.6342,2.194,2.0121,0,0,5,3.459,1.9209,0.9889,0,7,0,4,0.0733,0.1923,1
1,lemon,fruits,6.598,22.429,0.2942,15.831,0.03,1.133,0.1717,1,0,2,37.757,1.6834,0.75,0,5,0,4,0.1108,0.199,0
1,cucumber,vegetables,10.612,11.284,0.9404,0.673,0.6846,1.938,0.1827,1,0,4,2.831,0.2509,0.0,1,9,0,4,0.2011,0.1974,0
1,ginger,vegetables,-1.412,12.078,-0.1169,13.491,0.4084,9.788,19.5765,0,0,3,23.966,1.9842,0.9222,1,6,0,4,0.1958,0.1957,1
1,carrot,vegetables,23.111,23.888,0.9675,0.777,0.1223,0.535,0.0231,1,0,2,4.373,0.1831,0.9067,3,11,0,4,0.2164,0.2023,0
1,curd,dairy,6.734,6.969,0.9663,0.235,0.2245,0.144,0.0214,1,1,4,0.641,0.0919,0.0,3,10,0,4,0.215,0.2006,0
1,spring_onion,vegetables,12.847,13.668,0.94,0.821,0.6393,1.161,0.0904,1,0,4,1.817,0.1329,0.9444,2,10,0,4,0.211,0.199,0
1,ice_cream,frozen,154.837,154.91,0.9995,0.073,0.8448,1.508,0.0097,2,0,1,1.785,0.0115,0.0,0,13,0,4,0.1467,0.1975,0
1,cream,dairy,4.186,5.183,0.8076,0.997,0.8501,2.872,0.6861,1,0,5,3.378,0.6518,0.9167,3,10,0,4,0.2024,0.1959,0
1,milk,dairy,4.247,4.283,0.9916,0.036,0.8781,0.469,0.1105,1,1,5,0.535,0.1248,0.9556,4,10,0,4,0.1911,0.1944,1
1,coriander,herbs,6.137,6.884,0.8916,0.746,0.1117,0.158,0.0257,1,0,5,1.411,0.2049,0.95,0,11,0,4,0.2057,0.2006,0
1,chicken,meat_fish,195.403,195.957,0.9972,0.554,0.7474,4.249,0.0217,2,0,5,5.684,0.029,0.0,0,12,0,4,0.4067,0.1991,0
1,curry_leaves,herbs,10.455,11.099,0.942,0.644,0.8029,3.206,0.3067,1,0,5,3.993,0.3598,0.9444,1,13,0,4,0.18,0.1976,0
1,cream,dairy,4.671,4.84,0.9651,0.169,0.6817,1.146,0.2454,1,0,5,1.681,0.3474,0.9167,5,14,0,4,0.2337,0.1961,1
1,brinjal,vegetables,5.68,9.241,0.6147,3.561,0.2516,1.816,0.3197,1,0,4,7.216,0.7808,0.9556,2,11,0,4,0.2059,0.2021,0
1,frozen_peas,frozen,387.219,388.118,0.9977,0.899,0.2729,0.431,0.0011,2,0,1,1.578,0.0041,0.0,0,16,0,4,0.11,0.2006,0
1,banana,fruits,3.087,3.967,0.7781,0.88,0.4599,1.041,0.3373,0,0,4,2.264,0.5708,0.9583,1,13,0,4,0.1029,0.1991,0
1,ridge_gourd,vegetables,8.654,9.124,0.9485,0.47,0.7665,2.44,0.2819,1,0,4,3.183,0.3489,0.0,3,15,0,4,0.201,0.1976,0
1,cheese,dairy,17.545,17.849,0.9829,0.304,0.7008,2.006,0.1143,1,0,3,2.862,0.1604,0.8611,5,16,0,4,0.272,0.1962,0
1,chocolate,snacks,180.581,180.658,0.9996,0.077,0.8591,0.942,0.0052,0,0,1,1.097,0.0061,0.25,0,18,0,4,0.0733,0.1948,0
1,cooked_sabzi,cooked_leftovers,2.432,2.56,0.95,0.128,0.3198,0.085,0.0351,1,0,5,0.267,0.1041,0.9333,0,18,1,4,0.12,0.1934,0
1,ginger,vegetables,14.062,26.446,0.5317,12.384,0.5845,26.194,1.8628,1,0,3,44.812,1.6945,0.8611,1,6,0,4,0.1963,0.192,1
1,strawberry,fruits,4.613,4.653,0.9915,0.039,0.9515,1.453,0.3149,1,0,5,1.527,0.3281,0.9852,1,15,0,4,0.096,0.1977,0
1,pasta,grains,498.296,499.013,0.9986,0.717,0.4992,1.418,0.0028,0,0,1,2.84,0.0057,0.0,1,15,0,4,0.288,0.1963,0
1,roti_pack,bakery,7.143,7.531,0.9485,0.388,0.4724,0.599,0.0839,1,1,4,1.269,0.1685,0.8833,0,12,0,4,0.43,0.195,0
1,strawberry,fruits,3.654,4.133,0.884,0.479,0.1018,0.118,0.0323,1,0,5,1.159,0.2803,0.9852,1,13,0,4,0.09,0.1936,0
1,onion,vegetables,49.047,49.552,0.9898,0.504,0.8193,3.292,0.0671,0,0,1,4.018,0.0811,0.75,4,11,0,4,0.2145,0.1923,0
1,tomato,vegetables,10.522,12.136,0.867,1.614,0.2785,1.503,0.1429,1,1,4,5.397,0.4447,0.9583,4,10,0,4,0.2098,0.191,0
1,bottle_gourd,vegetables,13.527,15.198,0.8901,1.671,0.4728,3.159,0.2335,1,0,3,6.682,0.4396,0.0,5,11,0,4,0.2052,0.1897,0
1,peas_fresh,vegetables,8.911,8.949,0.9958,0.037,0.9706,3.095,0.3473,1,0,4,3.189,0.3563,0.9767,7,13,0,4,0.2009,0.1884,0
1,poha,grains,155.917,155.937,0.9999,0.02,0.9866,3.943,0.0253,0,0,1,3.996,0.0256,0.0,1,14,0,4,0.24,0.1871,1
1,ridge_gourd,vegetables,6.934,8.436,0.822,1.502,0.1722,0.512,0.0738,1,0,4,2.973,0.3524,0.0,7,14,0,4,0.1967,0.1925,0
1,curry_leaves,herbs,4.733,10.489,0.4513,5.755,0.1187,0.586,0.1239,1,0,5,4.941,0.4711,0.9444,0,9,0,4,0.16,0.1913,1
1,orange,fruits,8.85,9.366,0.9448,0.517,0.6422,1.111,0.1256,0,0,3,1.73,0.1848,0.9611,1,13,0,4,0.0847,0.1966,0
1,watermelon,fruits,169.541,170.113,0.9966,0.572,0.5933,1.61,0.0095,2,0,3,2.714,0.016,0.0,2,14,0,4,0.08,0.1953,0
1,spinach,leafy_greens,4.107,4.251,0.966,0.145,0.8366,1.559,0.3797,1,0,5,1.864,0.4384,0.9792,0,16,0,4,0.344,0.194,0
1,ice_cream,frozen,176.692,176.976,0.9984,0.284,0.7616,0.652,0.0037,2,1,1,0.857,0.0048,0.0,0,13,0,4,0.088,0.1928,0
1,garlic,vegetables,98.671,100.575,0.9811,1.904,0.7414,14.118,0.1431,0,0,1,19.041,0.1893,0.7,3,12,0,4,0.1927,0.1915,1
1,watermelon,fruits,12.578,12.871,0.9772,0.293,0.8186,1.766,0.1404,1,0,3,2.157,0.1676,0.9222,2,15,0,4,0.0758,0.1967,0
1,namkeen,snacks,120.219,120.51,0.9976,0.291,0.5703,0.698,0.0058,0,1,1,1.224,0.0102,0.0,0,16,0,4,0.0629,0.1954,0
1,radish,vegetables,14.616,14.982,0.9756,0.366,0.7447,2.506,0.1714,1,0,3,3.365,0.2246,0.0,4,17,0,4,0.2088,0.1942,1
1,sweets,bakery,5.082,5.112,0.994,0.03,0.9652,2.038,0.401,1,1,5,2.112,0.413,0.0,0,19,0,4,0.3822,0.1992,0
1,beans_french,vegetables,5.322,7.455,0.7139,2.133,0.073,0.242,0.0455,1,0,4,3.321,0.4455,0.9704,5,14,0,4,0.2243,0.198,1
1,lettuce,leafy_greens,7.073,7.651,0.9244,0.578,0.7308,2.953,0.4175,1,0,5,4.041,0.5281,0.0,1,20,0,4,0.3127,0.203,0
1,butter,dairy,36.185,37.687,0.9602,1.501,0.6517,3.658,0.1011,1,1,2,5.612,0.1489,0.8333,2,17,0,4,0.259,0.2017,0
1,olive_oil,nuts_oils,649.485,650.294,0.9988,0.809,0.6935,4.188,0.0064,0,0,1,6.038,0.0093,0.0,0,20,0,4,0.11,0.2005,0
1,coffee,beverages,379.135,380.532,0.9963,1.396,0.7669,6.324,0.0167,0,0,1,8.246,0.0217,0.0,0,16,0,4,0.0733,0.1993,1
1,mint,herbs,-0.013,1.0,-0.0126,1.013,0.03,0.056,0.1112,0,0,5,1.853,1.8532,0.9917,1,17,0,4,0.244,0.2041,1
1,carrot,vegetables,28.595,28.929,0.9884,0.334,0.742,2.75,0.0962,1,0,2,3.706,0.1281,0.9067,6,20,0,4,0.2392,0.2089,0
1,cooked_sabzi,cooked_leftovers,2.871,3.061,0.9377,0.191,0.686,0.342,0.119,1,0,5,0.498,0.1626,0.9333,0,21,1,4,0.1108,0.2076,0
1,lettuce,leafy_greens,6.924,7.376,0.9387,0.452,0.5439,0.876,0.1265,1,0,5,1.611,0.2184,0.0,0,21,0,4,0.2867,0.2064,0
1,amaranth,leafy_greens,3.868,4.683,0.8261,0.815,0.0708,0.084,0.0218,1,0,5,1.193,0.2547,0.9778,1,18,0,4,0.2646,0.2052,0
1,noodles,grains,196.131,196.504,0.9981,0.374,0.6016,0.486,0.0025,0,0,1,0.807,0.0041,0.0,2,20,0,4,0.3486,0.204,0
1,methi,leafy_greens,0.742,1.084,0.6845,0.342,0.1466,0.147,0.1984,0,0,5,1.004,0.926,0.9944,1,18,0,4,0.2457,0.2028,0
1,prawns,meat_fish,0.038,2.065,0.0186,2.027,0.2544,1.116,2.2329,1,0,5,4.389,2.1254,0.9833,1,18,0,4,0.3486,0.2016,1
1,drumstick,vegetables,173.097,183.744,0.9421,10.646,0.1199,0.912,0.0053,2,0,3,7.601,0.0414,0.0,4,10,0,4,0.2347,0.2062,0
1,ice_cream,frozen,189.949,189.979,0.9998,0.03,0.9769,1.516,0.008,2,1,1,1.552,0.0082,0.0,0,21,0,4,0.0733,0.205,0
1,papaya,fruits,10.836,11.029,0.9825,0.193,0.8741,3.179,0.2934,1,0,4,3.637,0.3298,0.9444,1,22,0,4,0.072,0.2039,0
1,chana_dal,pulses,462.177,462.277,0.9998,0.1,0.9445,3.949,0.0085,0,0,1,4.181,0.009,0.0,1,23,0,4,0.288,0.2027,0
1,ridge_gourd,vegetables,6.861,7.896,0.869,1.035,0.5707,1.911,0.2784,1,0,4,3.348,0.4239,0.0,8,23,0,4,0.2304,0.2016,1
1,fish,meat_fish,1.5,1.676,0.8949,0.176,0.6688,0.855,0.5701,1,0,5,1.279,0.7629,0.9867,2,25,0,4,0.43,0.206,1
1,rice,grains,616.5,616.518,1.0,0.018,0.9729,2.38,0.0039,0,0,1,2.446,0.004,0.0,2,25,0,4,0.305,0.2104,1
1,guava,fruits,162.412,164.742,0.9859,2.329,0.0568,0.237,0.0015,2,0,3,4.164,0.0253,0.0,1,19,0,4,0.0686,0.2148,0
1,ghee,dairy,159.887,160.123,0.9985,0.236,0.9292,7.478,0.0468,0,0,1,8.048,0.0503,0.5068,3,27,0,4,0.2473,0.2136,0
1,butter,dairy,41.744,43.369,0.9625,1.625,0.1375,0.712,0.0171,1,0,2,5.179,0.1194,0.8333,4,23,0,4,0.2365,0.2125,0
1,fish,meat_fish,1.895,2.328,0.8142,0.433,0.1282,0.132,0.0699,1,0,5,1.033,0.4438,0.9867,2,28,0,4,0.4933,0.2113,0
1,curry_leaves,herbs,11.316,12.292,0.9206,0.976,0.03,0.115,0.0102,1,0,5,3.83,0.3116,0.9444,1,25,0,4,0.3127,0.2102,0
1,mango,fruits,7.192,7.798,0.9223,0.606,0.3776,0.563,0.0782,1,0,4,1.49,0.1911,0.9444,0,17,0,4,0.0655,0.209,0
1,prawns,meat_fish,1.453,1.58,0.9193,0.128,0.9208,1.346,0.9267,1,1,5,1.462,0.9252,0.9833,1,19,0,4,0.444,0.2079,1
1,guava,fruits,115.938,116.674,0.9937,0.737,0.5518,1.091,0.0094,2,0,3,1.978,0.017,0.0,1,19,0,4,0.0626,0.2121,0
1,sweets,bakery,2.915,4.502,0.6475,1.587,0.088,0.405,0.1391,1,0,5,4.608,1.0234,0.0,0,18,0,4,0.344,0.211,0
1,guava,fruits,2.939,4.111,0.715,1.172,0.2776,0.561,0.1907,0,1,3,2.019,0.4911,0.9778,0,15,0,4,0.06,0.2099,0
1,bread,bakery,3.48,4.24,0.8208,0.76,0.269,0.329,0.0945,0,0,4,1.223,0.2883,0.9556,0,16,0,4,0.3127,0.2088,0
1,garlic,vegetables,117.844,120.075,0.9814,2.231,0.8311,26.727,0.2268,0,0,1,32.16,0.2678,0.7,4,11,0,4,0.2444,0.2077,0
1,strawberry,fruits,3.345,3.755,0.8909,0.41,0.4561,0.536,0.1601,1,0,5,1.174,0.3128,0.9852,0,12,0,4,0.0576,0.2066,0
1,almond,nuts_oils,264.99,265.545,0.9979,0.555,0.5803,1.418,0.0054,0,0,1,2.444,0.0092,0.3425,0,13,0,4,0.088,0.2056,0
1,cream,dairy,5.667,5.96,0.9509,0.293,0.9272,1.327,0.2342,1,0,5,1.432,0.2402,0.9167,2,14,0,4,0.2267,0.2045,0
1,suji,grains,219.807,220.834,0.9953,1.027,0.5098,1.724,0.0078,0,0,1,3.382,0.0153,0.3333,3,15,0,4,0.3822,0.2035,0
1,batter,cooked_leftovers,3.439,4.364,0.7881,0.925,0.6211,2.367,0.6882,1,0,5,3.811,0.8732,0.8333,0,16,1,4,0.1029,0.2024,0
1,chapati_left,cooked_leftovers,2.569,2.855,0.8997,0.286,0.03,0.009,0.0036,1,1,5,0.312,0.1092,0.9,1,17,1,4,0.096,0.2014,0
1,mayonnaise,condiments,79.233,81.176,0.9761,1.943,0.4501,3.277,0.0414,1,0,3,7.28,0.0897,0.0,0,15,0,4,0.11,0.2004,0
1,eggs,eggs,27.887,28.471,0.9795,0.584,0.1121,0.13,0.0047,1,0,3,1.158,0.0407,0.0,0,18,0,4,0.0733,0.1994,1
1,rice,grains,582.388,586.623,0.9928,4.235,0.3386,1.496,0.0026,0,0,1,4.419,0.0075,0.0,3,12,0,4,0.344,0.2034,0
1,frozen_peas,frozen,295.518,295.974,0.9985,0.456,0.3203,0.317,0.0011,2,1,1,0.989,0.0033,0.0,0,16,0,4,0.0629,0.2024,0
1,potato,vegetables,31.799,32.584,0.9759,0.786,0.4396,1.104,0.0347,0,1,1,2.511,0.0771,0.0,4,15,0,4,0.24,0.2014,0
1,bread,bakery,9.883,10.163,0.9724,0.28,0.6645,0.632,0.064,1,0,4,0.951,0.0936,0.8889,0,18,0,4,0.2867,0.2004,0
1,pumpkin,vegetables,33.517,35.024,0.957,1.507,0.5908,3.378,0.1008,0,0,2,5.718,0.1633,0.9,5,15,0,4,0.2358,0.1994,1
1,beetroot,vegetables,20.537,26.366,0.7789,5.829,0.1204,0.943,0.0459,1,1,2,7.834,0.2971,0.875,4,13,0,4,0.249,0.2033,0
1,drumstick,vegetables,10.084,10.159,0.9927,0.074,0.9639,5.079,0.5037,1,0,3,5.269,0.5187,0.9444,8,23,0,4,0.2447,0.2023,1
1,prawns,meat_fish,1.901,2.396,0.7938,0.494,0.7112,2.233,1.1741,1,0,5,3.139,1.3104,0.9833,0,17,0,4,0.4945,0.2062,0
1,lettuce,leafy_greens,6.898,7.363,0.9367,0.466,0.5992,0.787,0.1142,1,1,5,1.314,0.1785,0.0,0,18,0,4,0.2293,0.2052,0
1,garam_masala,condiments,322.92,324.177,0.9961,1.257,0.5342,5.198,0.0161,0,1,1,9.731,0.03,0.0,0,18,0,4,0.088,0.2042,0
1,peas_fresh,vegetables,231.232,233.96,0.9883,2.728,0.03,0.087,0.0004,2,0,4,2.909,0.0124,0.0,6,16,0,4,0.2573,0.2032,0
1,mutton,meat_fish,1.839,2.433,0.7556,0.595,0.4715,0.961,0.5225,1,0,5,2.038,0.8373,0.9833,0,18,0,4,0.4533,0.2023,1
1,besan,grains,144.835,148.463,0.9756,3.628,0.0373,0.164,0.0011,0,0,1,4.385,0.0295,0.3333,3,16,0,4,0.3127,0.206,0
1,cooked_curry,cooked_leftovers,1.276,1.584,0.8056,0.308,0.03,0.007,0.0058,1,0,5,0.247,0.1559,0.9556,0,17,1,4,0.09,0.205,0
1,paneer,dairy,5.751,5.866,0.9804,0.115,0.7668,0.676,0.1176,1,0,5,0.882,0.1504,0.9444,2,19,0,4,0.2176,0.2041,0
1,jam,condiments,286.761,287.541,0.9973,0.779,0.6746,4.267,0.0149,1,0,2,6.325,0.022,0.0,1,17,0,4,0.0733,0.2031,0
1,chicken,meat_fish,2.123,2.56,0.8294,0.437,0.0579,0.073,0.0343,1,0,5,1.258,0.4912,0.9889,1,19,0,4,0.4954,0.2022,0
1,tofu,pulses,161.749,161.872,0.9992,0.123,0.5244,0.229,0.0014,2,0,5,0.437,0.0027,0.0,1,22,0,4,0.24,0.2013,0
2,amaranth,leafy_greens,181.77,183.002,0.9933,1.232,0.5809,1.239,0.0068,2,1,5,2.133,0.0117,0.0,0,0,0,3,0.22,0.22,0
2,lemon,fruits,17.452,25.532,0.6835,8.08,0.4612,15.001,0.8596,1,0,2,32.527,1.274,0.75,0,0,0,3,0.22,0.176,1
2,orange,fruits,24.535,27.85,0.881,3.315,0.1776,1.325,0.054,1,0,3,7.462,0.2679,0.8833,1,1,0,3,0.48,0.3133,0
2,cooked_curry,cooked_leftovers,1.571,1.647,0.9539,0.076,0.7804,0.496,0.3157,1,0,5,0.635,0.3858,0.9556,0,3,1,3,0.22,0.2686,1
2,pizza_left,cooked_leftovers,3.708,3.818,0.9713,0.11,0.8555,1.079,0.2908,1,0,5,1.261,0.3302,0.9333,1,4,1,3,0.48,0.36,0
2,capsicum,vegetables,2.971,3.703,0.8023,0.732,0.8551,6.363,2.1416,0,1,3,7.441,2.0094,0.9833,0,5,0,3,0.22,0.32,1
2,potato,vegetables,45.327,46.489,0.975,1.162,0.8359,9.009,0.1987,0,0,1,10.777,0.2318,0.0,0,2,0,3,0.48,0.388,1
2,pomegranate,fruits,30.635,31.23,0.9809,0.595,0.8446,8.133,0.2655,1,0,2,9.629,0.3083,0.8333,2,4,0,3,0.36,0.4436,1
2,walnut,nuts_oils,91.987,98.159,0.9371,6.172,0.4268,3.429,0.0373,0,0,1,8.035,0.0819,0.6712,0,4,0,3,0.22,0.49,0
